	experiment	sample_type	media	subculture_time	preculture_time	c18positive	c18negative	hilicpositive	culture_source	taxonomy	grouped_taxonomy	kingdom	phylum	class	order	family	genus	species	strain	morphology
576	20180629.0	supernatant	mm	24.0	25.0	s01687	s01520	s01317	c0211	Bacteroides vulgatus ATCC 8482	Bacteroides vulgatus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	vulgatus		
577	20181030.0	media_blank	pyg	16.0	30.0	s03010	s03111	s02909												
584	20180728.0	media_blank	rcmwoa	46.5	40.0	s02766	s02570	s02373												
585	20180728.0	media_blank	rcmwoa			s02767	s02571	s02374												
586	20180728.0	media_blank	rcmwoa			s02768	s02572	s02375												
594	20181030.0	supernatant	mm	12.0	30.0	s03025	s03126	s02924	c0202	Bacteroides thetaiotaomicron wh302	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron	wh302	
595	20180728.0	media_blank	rcml	46.5	40.0	s02742	s02546	s02348												
596	20180728.0	media_blank	rcml			s02743	s02547	s02349												
597	20180728.0	media_blank	rcml			s02744	s02548	s02350												
601	20180716.0	supernatant	mm	16.0	29.0	s01754	s01874	s01984	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
602	20180716.0	supernatant	mm	16.0	29.0	s01755	s01875	s01985	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
603	20180716.0	supernatant	mm	16.0	29.0	s01756	s01876	s01986	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
604	20180629.0	supernatant	mm	24.0	25.0	s01706	s01539	s01336	c0219	Bacteroides sp. 9_1_42FAA BEI HM-27	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9_1_42FAA	
605	20180629.0	supernatant	mm	24.0	25.0	s01707	s01540	s01337	c0219	Bacteroides sp. 9_1_42FAA BEI HM-27	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9_1_42FAA	
606	20180629.0	supernatant	mm	24.0	25.0	s01708	s01541	s01338	c0219	Bacteroides sp. 9_1_42FAA BEI HM-27	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9_1_42FAA	
610	20180618.0	supernatant	mm	12.0	24.0	s00910	s00738	s01073	c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
611	20180618.0	supernatant	mm	12.0	24.0	s00911	s00739	s01074	c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
612	20180618.0	supernatant	mm	12.0	24.0	s00912	s00740	s01075	c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
613	20180728.0	supernatant	mm	46.5	40.0	s02751	s02555	s02358	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
614	20180728.0	supernatant	mm			s02752	s02556	s02359	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
615	20180728.0	supernatant	mm			s02753	s02557	s02360	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
622	20180618.0	supernatant	mm	12.0	24.0	s00883	s00709	s01046	c0020	Blautia producta DMSZ 2950	Blautia producta	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta		
623	20180618.0	supernatant	mm	12.0	24.0	s00884	s00710	s01047	c0020	Blautia producta DMSZ 2950	Blautia producta	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta		
624	20180618.0	supernatant	mm	12.0	24.0	s00885	s00711	s01048	c0020	Blautia producta DMSZ 2950	Blautia producta	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	producta		
628	20180618.0	supernatant	mm	12.0	24.0	s00945	s00776	s01106	c0066	Clostridium sporogenes ATCC 15579	Clostridium sporogenes	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	sporogenes		
629	20180618.0	supernatant	mm	12.0	24.0	s00946	s00777	s01107	c0066	Clostridium sporogenes ATCC 15579	Clostridium sporogenes	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	sporogenes		
630	20180618.0	supernatant	mm	12.0	24.0	s00947	s00778	s01108	c0066	Clostridium sporogenes ATCC 15579	Clostridium sporogenes	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	sporogenes		
631	20190228.0	supernatant	rcmwoa	17.25		s03881	s03721	s03576	c0105	Faecalibacterium prausnitzii A2-165 DSMZ 17677	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	A2-165	
632	20190228.0	supernatant	rcmwoa	17.25		s03882	s03722	s03577	c0105	Faecalibacterium prausnitzii A2-165 DSMZ 17677	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	A2-165	
633	20190228.0	supernatant	rcmwoa	17.25		s03883	s03723	s03578	c0105	Faecalibacterium prausnitzii A2-165 DSMZ 17677	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	A2-165	
639	20180720.0	supernatant	mm	31.25	33.75	s02882	s02217	s02140	c0177	Bacteroides finegoldii DSMZ 17565	Bacteroides finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	finegoldii		
640	20180728.0	supernatant	pyg_muc	21.0	40.0	s02714	s02518	s02320	c0281	Akkermansia muciniphila ATCC BAA-835	Akkermansia muciniphila	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	muciniphila		
641	20180728.0	supernatant	pyg_muc			s02715	s02519	s02321	c0281	Akkermansia muciniphila ATCC BAA-835	Akkermansia muciniphila	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	muciniphila		
642	20180728.0	supernatant	pyg_muc			s02716	s02520	s02322	c0281	Akkermansia muciniphila ATCC BAA-835	Akkermansia muciniphila	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	muciniphila		
643	20181030.0	supernatant	mm	12.0	30.0	s03050		s02949	c0204	Bacteroides thetaiotaomicron wh305	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron	wh305	
644	20180720.0	supernatant	mm	31.25	33.75	s02865	s02200	s02123	c0062	Clostridium scindens ATCC 35704	Clostridium scindens	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	scindens		
645	20180629.0	supernatant	mm	24.0	25.0	s01613	s01431	s01243	c0181	Bacteroides fragilis CL07T12C05 BEI HM-710	Bacteroides fragilis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	CL07T12C05	
646	20180629.0	supernatant	mm	24.0	25.0	s01614	s01432	s01244	c0181	Bacteroides fragilis CL07T12C05 BEI HM-710	Bacteroides fragilis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	CL07T12C05	
647	20180629.0	supernatant	mm	24.0	25.0	s01615	s01433	s01245	c0181	Bacteroides fragilis CL07T12C05 BEI HM-710	Bacteroides fragilis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	CL07T12C05	
654	20181030.0	supernatant	mm	17.0	30.0	s03089	s03190	s02988	c0262	Varibaculum cambriense AB12_3 BEI HM-1190	Varibaculum cambriense	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	cambriense	AB12_3	
655	20190228.0	supernatant	bhis	17.25		s03763	s03603	s03458	c0409	Clostridioides difficile ATCC BAA-1801	Clostridioides difficile	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	difficile	BAA-1801	
656	20190228.0	supernatant	bhis	17.25		s03764	s03604	s03459	c0409	Clostridioides difficile ATCC BAA-1801	Clostridioides difficile	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	difficile	BAA-1801	
657	20190228.0	supernatant	bhis	17.25		s03765	s03605	s03460	c0409	Clostridioides difficile ATCC BAA-1801	Clostridioides difficile	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	difficile	BAA-1801	
661	20181030.0	media_blank	pyg	16.0	30.0	s03009	s03110	s02908												
662	20180720.0	media_blank	rcml	31.25	33.75	s02896	s02230	s02153												
663	20181030.0	media_blank	pyg	16.0	30.0	s03008	s03109	s02907												
664	20180512.0	supernatant	mm	12.0	24.0	s00461	s00337	s00584	c0046	Clostridium clostridioforme 2_1_49FAA BEI HM-306	Clostridium clostridioforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	clostridioforme	2_1_49FAA	
665	20180512.0	supernatant	mm	12.0	24.0	s00462	s00338	s00585	c0046	Clostridium clostridioforme 2_1_49FAA BEI HM-306	Clostridium clostridioforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	clostridioforme	2_1_49FAA	
666	20180512.0	supernatant	mm	12.0	24.0	s00463	s00339	s00586	c0046	Clostridium clostridioforme 2_1_49FAA BEI HM-306	Clostridium clostridioforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	clostridioforme	2_1_49FAA	
667	20180512.0	supernatant	mm	12.0	24.0	s00464	s00340	s00587	c0046	Clostridium clostridioforme 2_1_49FAA BEI HM-306	Clostridium clostridioforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	clostridioforme	2_1_49FAA	
668	20180512.0	supernatant	mm	12.0	24.0	s00465	s00341	s00588	c0046	Clostridium clostridioforme 2_1_49FAA BEI HM-306	Clostridium clostridioforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	clostridioforme	2_1_49FAA	
669	20180716.0	supernatant	mm	16.0	29.0		s01924	s02032	c0249	Bifidobacterium longum reuter ATCC 55813	Bifidobacterium longum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	retuer	
670	20180716.0	supernatant	mm	16.0	29.0	s01803	s01925	s02033	c0249	Bifidobacterium longum reuter ATCC 55813	Bifidobacterium longum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	retuer	
671	20180716.0	supernatant	mm	16.0	29.0	s01804	s01926	s02034	c0249	Bifidobacterium longum reuter ATCC 55813	Bifidobacterium longum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	retuer	
673	20180618.0	supernatant	mm	12.0	24.0	s01011	s00844	s01172	c0120	Lactobacillus rhamnosus GG ATCC 53103	Lactobacillus rhamnosus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rhamnosus	GG	
674	20180618.0	supernatant	mm	12.0	24.0	s01012	s00845	s01173	c0120	Lactobacillus rhamnosus GG ATCC 53103	Lactobacillus rhamnosus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rhamnosus	GG	
675	20180618.0	supernatant	mm	12.0	24.0	s01013	s00846	s01174	c0120	Lactobacillus rhamnosus GG ATCC 53103	Lactobacillus rhamnosus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rhamnosus	GG	
676	20180728.0	supernatant	rcml	21.0	40.0	s02668	s02472	s02274	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
677	20180728.0	supernatant	rcml			s02669	s02473	s02275	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
678	20180728.0	supernatant	rcml			s02670	s02474	s02276	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
679	20181030.0	supernatant	pyg	16.0	30.0	s03082	s03183	s02981	c0082	Coprococcus sp. HPP0074 BEI HM-793	Coprococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		HPP0074	
680	20181030.0	supernatant	mm	17.0	30.0	s03096	s03197	s02995	c0011	Anaerotruncus colihominis DSMZ 17241	Anaerotruncus colihominis	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	colihominis		
681	20181030.0	supernatant	mm	12.0	30.0	s03027	s03128	s02926	c0043	Clostridium cadaveris CC88A BEI HM-1041	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC88A	
682	20181030.0	supernatant	mm	12.0	30.0	s03049		s02948	c0204	Bacteroides thetaiotaomicron wh305	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron	wh305	
683	20180629.0	supernatant	mm	24.0	25.0	s01691	s01524	s01321	c0213	Bacteroides sp. 1_1_30 BEI HM-22	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1_1_30	
684	20180629.0	supernatant	mm	24.0	25.0	s01692	s01525	s01322	c0213	Bacteroides sp. 1_1_30 BEI HM-22	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1_1_30	
685	20180629.0	supernatant	mm	24.0	25.0	s01693	s01526	s01323	c0213	Bacteroides sp. 1_1_30 BEI HM-22	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1_1_30	
686	20190228.0	supernatant	bhis	17.25		s03772	s03612	s03467	c0105	Faecalibacterium prausnitzii A2-165 DSMZ 17677	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	A2-165	
687	20190228.0	supernatant	bhis	17.25		s03773	s03613	s03468	c0105	Faecalibacterium prausnitzii A2-165 DSMZ 17677	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	A2-165	
688	20190228.0	supernatant	bhis	17.25		s03774	s03614	s03469	c0105	Faecalibacterium prausnitzii A2-165 DSMZ 17677	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	A2-165	
689	20181030.0	media_blank	mm	16.0	30.0	s03011	s03112	s02910												
690	20180629.0	supernatant	mm	24.0	25.0	s01649	s01467	s01279	c0195	Bacteroides thetaiotaomicron 3730	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron	3730	
691	20180629.0	supernatant	mm	24.0	25.0	s01650	s01468	s01280	c0195	Bacteroides thetaiotaomicron 3730	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron	3730	
692	20180629.0	supernatant	mm	24.0	25.0	s01651	s01469	s01281	c0195	Bacteroides thetaiotaomicron 3730	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron	3730	
693	20181030.0	supernatant	mm	12.0	30.0	s03019	s03120	s02918	c0024	Catenibacterium mitsuokai DSMZ 15897	Catenibacterium mitsuokai	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	mitsuokai		
694	20190228.0	supernatant	bhis	17.25		s03775	s03615	s03470	c0296	Faecalibacterium prausnitzii KLE1255 BEI HM-473	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	KLE1255	
695	20190228.0	supernatant	bhis	17.25		s03776	s03616	s03471	c0296	Faecalibacterium prausnitzii KLE1255 BEI HM-473	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	KLE1255	
696	20190228.0	supernatant	bhis	17.25		s03777	s03617	s03472	c0296	Faecalibacterium prausnitzii KLE1255 BEI HM-473	Faecalibacterium prausnitzii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	KLE1255	
697	20180618.0	supernatant	mm	12.0	24.0	s00987	s00820	s01148	c0104	Facklamia sp. HGF4 BEI HM-289	Facklamia	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		HGF4	
698	20180618.0	supernatant	mm	12.0	24.0	s00988	s00821	s01149	c0104	Facklamia sp. HGF4 BEI HM-289	Facklamia	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		HGF4	
699	20180618.0	supernatant	mm	12.0	24.0		s00822		c0104	Facklamia sp. HGF4 BEI HM-289	Facklamia	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		HGF4	
700	20180716.0	supernatant	mm	16.0	29.0	s01781	s01901	s02011	c0240	Bifidobacterium adolescentis L2-32	Bifidobacterium adolescentis	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	adolescentis	L2-32	
701	20180716.0	supernatant	mm	16.0	29.0	s01782	s01902	s02012	c0240	Bifidobacterium adolescentis L2-32	Bifidobacterium adolescentis	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	adolescentis	L2-32	
702	20180716.0	supernatant	mm	16.0	29.0	s01783	s01903	s02013	c0240	Bifidobacterium adolescentis L2-32	Bifidobacterium adolescentis	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	adolescentis	L2-32	
706	20180728.0	supernatant	mm	31.0	40.0	s02745	s02549	s02352	c0278	Providencia rustigianii DSM 4541	Providencia rustigianii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	rustigianii		
707	20180728.0	supernatant	mm			s02746	s02550	s02353	c0278	Providencia rustigianii DSM 4541	Providencia rustigianii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	rustigianii		
708	20180728.0	supernatant	mm			s02747	s02551	s02354	c0278	Providencia rustigianii DSM 4541	Providencia rustigianii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	rustigianii		
709	20190228.0	supernatant	mml	17.25		s03836	s03676	s03531	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
710	20190228.0	supernatant	mml	17.25		s03837	s03677	s03532	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
711	20190228.0	supernatant	mml	17.25		s03838	s03678	s03533	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
715	20180716.0	supernatant	mm	16.0	29.0	s01832	s01954	s02062	c0279	Providencia stuartii ATCC 25827	Providencia stuartii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	stuartii		
716	20180716.0	supernatant	mm	16.0	29.0	s01833	s01955	s02063	c0279	Providencia stuartii ATCC 25827	Providencia stuartii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	stuartii		
717	20180716.0	supernatant	mm	16.0	29.0	s01834	s01956	s02064	c0279	Providencia stuartii ATCC 25827	Providencia stuartii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	stuartii		
718	20180618.0	supernatant	mm	12.0	24.0	s00990	s00823		c0008	Anaerostipes caccae DSMZ 14662	Anaerostipes caccae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	caccae		
719	20180618.0	supernatant	mm	12.0	24.0	s00991	s00824	s01152	c0008	Anaerostipes caccae DSMZ 14662	Anaerostipes caccae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	caccae		
720	20180618.0	supernatant	mm	12.0	24.0	s00992	s00825	s01153	c0008	Anaerostipes caccae DSMZ 14662	Anaerostipes caccae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	caccae		
725	20181030.0	supernatant	mm	12.0	30.0	s03066	s03167	s02965	c0111	Lachnospiraceae sp. 1_4_56FAA BEI HM-161	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		1_4_56FAA	
726	20181030.0	supernatant	mm	12.0	30.0	s03070	s03171	s02969	c0208	Bacteroides uniformis ATCC 8492	Bacteroides uniformis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uniformis		
730	20190228.0	supernatant	rcmwoa	17.25		s03899	s03739	s03594	c0491	Lachnospiraceae sp. 7_1_58FAA BEI HM-153	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		7_1_58FAA	
731	20190228.0	supernatant	rcmwoa	17.25		s03900	s03740	s03595	c0491	Lachnospiraceae sp. 7_1_58FAA BEI HM-153	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		7_1_58FAA	
732	20190228.0	supernatant	rcmwoa	17.25		s03901	s03741	s03596	c0491	Lachnospiraceae sp. 7_1_58FAA BEI HM-153	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		7_1_58FAA	
736	20180720.0	supernatant	mm	31.25	33.75	s02875	s02210	s02133	c0148	Streptococcus thermophilus LMD-9 ATCC 19258	Streptococcus thermophilus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	LMD-9	
737	20180720.0	supernatant	rcml	12.0	33.75	s02836	s02172	s02095	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
738	20181030.0	supernatant	mm	17.0	30.0	s03097	s03198	s02996	c0011	Anaerotruncus colihominis DSMZ 17241	Anaerotruncus colihominis	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	colihominis		
